Date,Close,High,Low,Open,Volume
2019-02-13,3.7899961471557617,3.8631286134530747,3.763470053813293,3.777104992539891,605372000
2019-02-14,3.8309004306793213,3.8591618604799955,3.7458683708743217,3.7890042996285453,827264000
2019-02-15,3.900562047958374,4.062444772501486,3.8777546414836745,4.039637602448917,1516748000
2019-02-19,3.883209228515625,3.9637790700359044,3.8708140865175933,3.8899028132460796,551892000
2019-02-20,3.930558681488037,3.9977413414428553,3.901305934134855,3.9124615126387052,540988000
2019-02-21,3.8616409301757812,3.9677448275400224,3.8470144373521085,3.9432023168388324,448548000
2019-02-22,3.946424961090088,3.9652659150615186,3.8998185898320425,3.9134535280622336,401740000
2019-02-25,3.9340293407440186,4.097399627054653,3.9253524124782073,4.029969201056762,656020000
2019-02-26,3.8946125507354736,3.985346406465536,3.8611451042377856,3.929319558557759,488464000
2019-02-27,3.8527166843414307,3.9067601905783857,3.79569804158222,3.880234332950645,500256000
2019-02-28,3.828148603439331,3.868847316157496,3.8058142124345107,3.846512688486846,324944000
2019-03-01,3.8824963569641113,3.9246836982837645,3.81971127823682,3.878029289374011,357188000
2019-03-04,3.890685558319092,3.9437921858236966,3.8341044398570454,3.9209612704791406,409992000
2019-03-05,3.88423228263855,3.9224490694630063,3.820702672853995,3.8750501245061786,362924000
2019-03-06,3.7733047008514404,3.8837367593047767,3.770574997278908,3.8752993861415765,403524000
2019-03-07,3.7040669918060303,3.7594072644137047,3.657908878673847,3.7497288167682017,450104000
2019-03-08,3.7383134365081787,3.7489844603728097,3.593386642546014,3.614728690275275,422416000
2019-03-11,3.9988842010498047,4.021714879717842,3.7147384799566043,3.7618894119862207,859728000
2019-03-12,4.0331292152404785,4.079535106261234,3.9504909832306336,4.0266767605899245,579576000
2019-03-13,4.184508323669434,4.21379145284702,4.063157002925212,4.070602034749385,768900000
2019-03-14,4.108569622039795,4.205601140389938,4.10087656668901,4.193689282212502,519384000
2019-03-15,4.2140398025512695,4.256723419501709,4.148276540430737,4.151750793825906,661484000
2019-03-18,4.1926984786987305,4.299408249429872,4.165648524041506,4.245556839208918,486992000
2019-03-19,4.36045503616333,4.404876253817737,4.27037247223958,4.28724721470183,854972000
2019-03-20,4.32794713973999,4.442846028768086,4.2932041240092795,4.389491139608577,719148000
2019-03-21,4.564693927764893,4.590999336565339,4.346063439079334,4.351026795204957,824312000
2019-03-22,4.404876708984375,4.586034905106406,4.390979693756557,4.537395351809043,747644000
2019-03-25,4.312560558319092,4.428452011351479,4.2463012357652055,4.364178314815477,525212000
2019-03-26,4.389242172241211,4.51034499309972,4.332909092485514,4.454260412401879,703508000
2019-03-27,4.38006067276001,4.461209590640525,4.310575592412955,4.414803686265147,474372000
2019-03-28,4.398672103881836,4.46443489077638,4.345565254944239,4.406116661896155,480264000
2019-03-29,4.45599889755249,4.480319152760244,4.415052393645264,4.465429084674269,456896000
2019-04-01,4.523498058319092,4.553773764393231,4.476099110012129,4.547817833471747,483824000
2019-04-02,4.541365623474121,4.5857868453896415,4.504637933024534,4.547570053796223,440920000
2019-04-03,4.680834770202637,4.73989758301719,4.586036828008929,4.591000185051855,783504000
2019-04-04,4.671898365020752,4.7143339541762,4.609113307928134,4.665445909984478,457376000
2019-04-05,4.738655090332031,4.756026834788487,4.678600192062184,4.7150798614243,481744000
2019-04-08,4.759500026702881,4.784564351350331,4.684058553705899,4.70813030212942,424192000
2019-04-09,4.696714878082275,4.737165316776078,4.654527312696067,4.7259980061346845,439972000
2019-04-10,4.7671918869018555,4.793000758131214,4.691502873006228,4.695969702001413,444772000
2019-04-11,4.753296375274658,4.801191854240975,4.703912268394467,4.769675068980152,374600000
2019-04-12,4.715328216552734,4.795981093358877,4.706642580383663,4.792010313968014,471708000
2019-04-15,4.583554744720459,4.712599176450143,4.543848838546977,4.707635819845524,440092000
2019-04-16,4.670658588409424,4.6895189606848335,4.590006191352661,4.622763580392764,394964000
2019-04-17,4.647828102111816,4.72649534954194,4.625493474723939,4.705649823535029,351004000
2019-04-18,4.623260021209717,4.6885267790091465,4.595465985340152,4.654528784894651,380988000
2019-04-22,4.677110195159912,4.692744336178638,4.568167259490763,4.599683567259181,279936000
2019-04-23,4.731705188751221,4.762973940901237,4.6805839668735905,4.690262176031965,346856000
2019-04-24,4.744114398956299,4.784812868304873,4.681329331364547,4.7421287729730555,318204000
2019-04-25,4.638396739959717,4.7262461258643835,4.558736936243019,4.703911504137331,499296000
2019-04-26,4.419519424438477,4.489004991984418,4.300649740171459,4.484537687357756,868988000
2019-04-29,4.450289726257324,4.478083751833411,4.355243341418172,4.427458581440183,391920000
2019-04-30,4.491734504699707,4.517294888983902,4.3989217347143,4.418030134809722,362920000
2019-05-01,4.478581428527832,4.586283778669195,4.478332929427344,4.544096204712196,354280000
2019-05-02,4.54608154296875,4.587772593757041,4.445079671119755,4.488259823245239,394684000
2019-05-03,4.541615009307861,4.5644456890902845,4.480070532216394,4.554519450633652,336824000
2019-05-06,4.463196277618408,4.475356169569473,4.318021178341677,4.355245404994367,422176000
2019-05-07,4.295933723449707,4.4148033756299,4.247790222121525,4.4148033756299,555220000
2019-05-08,4.31603479385376,4.39619113153443,4.256475953533578,4.268387816263933,419168000
2019-05-09,4.2234697341918945,4.2567236422367785,4.104600562047052,4.247045432034035,660248000
2019-05-10,4.189472198486328,4.258213200204973,4.069857989647031,4.192698426677271,569500000
2019-05-13,3.9321277141571045,4.0805287493998685,3.9162453109093414,4.057449576711923,656912000
2019-05-14,4.021218299865723,4.056457363033956,3.9331206419451403,3.971833722281142,524880000
2019-05-15,3.9601709842681885,3.996650655283129,3.9063198046755416,3.965630391631447,502320000
2019-05-16,3.975308656692505,4.017992759668049,3.9122757887302653,3.954711392581166,781088000
2019-05-17,3.8844804763793945,4.0626609276761165,3.845022849271758,3.933368524408908,1022068000
2019-05-20,3.7658588886260986,3.840803833763351,3.7410425907222806,3.7857118322828502,572064000
2019-05-21,3.848001003265381,3.863883408153841,3.7879458742592704,3.826659191800054,361848000
2019-05-22,3.777027130126953,3.8353451369119655,3.766107842757893,3.8092882306886033,325868000
2019-05-23,3.655923843383789,3.714738135070043,3.5961167386598394,3.714738135070043,591844000
2019-05-24,3.6020727157592773,3.710023089205994,3.5953722334997824,3.6747840242344525,357584000
2019-05-28,3.5569067001342773,3.652449145970368,3.554921310965735,3.61969176301694,428356000
2019-05-29,3.4827072620391846,3.5442512666030295,3.447964480323731,3.5092604590891288,559800000
2019-05-30,3.4561233520507812,3.5217129097736546,3.417862697733788,3.4859367658397282,394300000
2019-05-31,3.3654398918151855,3.4745074099456166,3.3637007823097766,3.4071787568808998,389720000
2019-06-03,3.323702096939087,3.4153783060627987,3.2943855368205752,3.3766207957092447,478644000
2019-06-04,3.5527687072753906,3.5579860371069967,3.3656892861228087,3.3878008606857044,641836000
2019-06-05,3.510035514831543,3.6320222094851573,3.4737625211733563,3.626556334777787,511616000
2019-06-06,3.5721476078033447,3.5967436938398136,3.5117753750832876,3.514259885657307,408140000
2019-06-07,3.6148793697357178,3.6491647074775955,3.558979079254931,3.5781095219867125,348856000
2019-06-10,3.687673807144165,3.7562447178041127,3.671027874846693,3.671027874846693,402780000
2019-06-11,3.7453129291534424,3.78531268584867,3.7058102639903496,3.747548893304424,383872000
2019-06-12,3.632270336151123,3.7080462301100074,3.6171152047465274,3.701834955314087,358892000
2019-06-13,3.68345046043396,3.7018352667303276,3.6367425703957896,3.6543822132026853,308080000
2019-06-14,3.5935139656066895,3.6146318326887616,3.5487939576780514,3.5902842912448576,394428000
2019-06-17,3.6032025814056396,3.6402209762075755,3.5689170055443293,3.591773977139895,276040000
2019-06-18,3.798232316970825,3.8536355206591346,3.653637186629092,3.6645686998889,581920000
2019-06-19,3.8041951656341553,3.844940092005507,3.778108281375568,3.8335117237315703,331644000
2019-06-20,3.828542709350586,3.9087905440104374,3.8141329760826768,3.894877665415774,350168000
2019-06-21,3.7704055309295654,3.8628273488225866,3.7639459478761794,3.813635194093542,434428000
2019-06-24,3.79276704788208,3.822332155583483,3.7445685844216965,3.7917733384094867,282948000
2019-06-25,3.7634506225585938,3.872766724333068,3.7607178029418256,3.797736206902691,311868000
2019-06-26,3.956740140914917,4.017857999583035,3.8779831134734057,3.890902281694261,584072000
2019-06-27,4.055372714996338,4.074502920140535,4.006428864654042,4.042453547722465,445440000
2019-06-28,4.08021879196167,4.1085416465082805,4.033511126094059,4.099349003911789,397668000
2019-07-01,4.128416061401367,4.321706491667773,4.090900575141804,4.287420915906709,709756000
2019-07-02,4.030527591705322,4.132887208056001,4.017360117227475,4.111769113259684,400228000
2019-07-03,4.043447494506836,4.059596573016038,3.9835723656335356,4.053882152471348,246636000
2019-07-05,3.9808404445648193,3.989535994829788,3.9174866082092477,3.985064065246654,396552000
2019-07-08,3.905809164047241,3.9400947426650323,3.875747442475692,3.9212128435384774,329788000
2019-07-09,3.9082934856414795,3.936367787172201,3.8509026274936953,3.8635732502768936,342860000
2019-07-10,3.976616144180298,4.034006766119606,3.93785863796451,3.9517715160104028,452076000
2019-07-11,4.131148338317871,4.1718932558582615,4.012391330714075,4.0496580293653075,682560000
2019-07-12,4.164191246032715,4.235246895387455,4.158973917914142,4.158973917914142,506392000
2019-07-15,4.155744552612305,4.201458493777884,4.127422181326354,4.185309889697396,289840000
2019-07-16,4.1510233879089355,4.1781037350889445,4.095371419246233,4.14083704141688,341444000
2019-07-17,4.216365337371826,4.223321775418077,4.123446659043422,4.152763211915992,348204000
2019-07-18,4.228041172027588,4.290897884645644,4.170153478132536,4.22679915428269,442192000
2019-07-19,4.184813022613525,4.2727626904604925,4.1788502931093365,4.266303343256201,344896000
2019-07-22,4.256365776062012,4.269284945778942,4.1987263670271,4.206179898204065,315940000
2019-07-23,4.36419153213501,4.366178951113766,4.27996837410679,4.295620838648353,428176000
2019-07-24,4.438724994659424,4.44443941661251,4.331396786930893,4.4074210130505955,366236000
2019-07-25,4.307544708251953,4.409904341038965,4.284190882761843,4.39723348212656,392700000
2019-07-26,4.349532604217529,4.396240260376979,4.334626016349422,4.334626016349422,274160000
2019-07-29,4.34332275390625,4.359471838274226,4.2551247469008695,4.342329044292716,248160000
2019-07-30,4.358973503112793,4.371147271681989,4.28245219823454,4.296862168200312,197772000
2019-07-31,4.191770076751709,4.32841530996409,4.149534346321979,4.327421126674234,359416000
2019-08-01,4.0973591804504395,4.292636971297598,4.045185431875946,4.202202821274392,421212000
2019-08-02,4.004690647125244,4.074007209948894,3.9572378238767767,4.004690647125244,428348000
2019-08-05,3.746307611465454,3.8223318291537214,3.6993514073238907,3.8210895739510824,589156000
2019-08-06,3.785064697265625,3.8665547864405707,3.7373633319030835,3.821089385558157,361272000
2019-08-07,3.8233249187469482,3.8352503772102997,3.706804100698316,3.724195196844107,372560000
2019-08-08,3.9318957328796387,3.93313798792632,3.823573604329803,3.8809644606453158,309300000
2019-08-09,3.8305301666259766,3.8943806090826705,3.7800957473959875,3.8909023896141144,341816000
2019-08-12,3.762704610824585,3.830530126690227,3.7408413480102225,3.7783565982699034,279200000
2019-08-13,3.8769898414611816,3.922952338645415,3.722208578615905,3.7612143989103144,351956000
2019-08-14,3.728419542312622,3.7999718331507517,3.684693247660859,3.7887917728987963,419880000
2019-08-15,3.6961216926574707,3.7671771302438626,3.661836347600855,3.747301519818237,477200000
2019-08-16,3.964193820953369,4.0133857486541995,3.8976103218634126,3.9589764916981913,1007960000
2019-08-19,4.24294900894165,4.258849778782694,4.061335727920661,4.077484806609766,815112000
2019-08-20,4.170651435852051,4.237980089757165,4.149533338828632,4.237482998232929,463188000
2019-08-21,4.254128932952881,4.309283823277182,4.2151231208071644,4.236737836701404,427244000
2019-08-22,4.260340690612793,4.306302943909594,4.221086093491348,4.263818910063666,303488000
2019-08-23,4.035745143890381,4.238228187022557,4.015869539733784,4.183818702873682,568056000
2019-08-26,4.110527992248535,4.138602530545175,4.072267578338995,4.114503303275129,318208000
2019-08-27,4.019845008850098,4.151520713885262,3.9905284560210776,4.14878789520998,290968000
2019-08-28,4.009401321411133,4.062123853700246,3.9541918190476877,3.993485282144662,255612000
2019-08-29,4.153144359588623,4.185474015673862,4.097437284155335,4.100918946723606,357976000
2019-08-30,4.165828227996826,4.249140068119841,4.14767377274521,4.199401613627797,290616000
2019-09-03,4.082763671875,4.126035890590796,4.059884315139665,4.09296010286523,296140000
2019-09-04,4.1969146728515625,4.20437558337992,4.1434459999176525,4.1434459999176525,227728000
2019-09-05,4.469975471496582,4.476192656087671,4.2973837329923406,4.2991245636514765,695676000
2019-09-06,4.442869186401367,4.503549723228419,4.404819454977584,4.44659940341439,376976000
2019-09-09,4.488877296447754,4.575422227704875,4.472463676193276,4.473955952854855,417524000
2019-09-10,4.555526256561279,4.582135831740526,4.446350534575092,4.456049382728147,352812000
2019-09-11,4.584126949310303,4.63237312302588,4.541103270212947,4.570200296995046,361512000
2019-09-12,4.582633018493652,4.6853425165896105,4.574675002091586,4.630630620191949,327840000
2019-09-13,4.5246901512146,4.553041042727407,4.4809203288259996,4.515985992549405,324592000
2019-09-16,4.481664657592773,4.516232723573079,4.439138574666537,4.449583560846985,231832000
2019-09-17,4.503052711486816,4.507280512218922,4.441874589707027,4.488379923419251,223048000
2019-09-18,4.475944995880127,4.511756786968211,4.38940054559531,4.496089306245021,258152000
2019-09-19,4.40034294128418,4.5003169278343025,4.389648925575745,4.481913449393147,245476000
2019-09-20,4.294648170471191,4.422973017452218,4.284452214392424,4.399347523876263,350244000
2019-09-23,4.348118305206299,4.393628951438278,4.2911679773319555,4.2948986692139135,249712000
2019-09-24,4.290670871734619,4.4090478835043925,4.25510810470205,4.3794537491471965,317268000
2019-09-25,4.432424068450928,4.45207079453201,4.245408050238086,4.290172550436639,308432000
2019-09-26,4.410290718078613,4.4314297223112815,4.359309027605756,4.422725565962813,234564000
2019-09-27,4.27152156829834,4.419244154293702,4.210840550728801,4.368511015596242,362056000
2019-09-30,4.328968524932861,4.3391649573473305,4.26604957361088,4.297385009121314,186184000
2019-10-01,4.32722806930542,4.501312150703961,4.322503158992095,4.35209729155392,366008000
2019-10-02,4.303354740142822,4.317281393108845,4.230985476187773,4.3053441264691,293372000
2019-10-03,4.509021282196045,4.515238468714952,4.277489784056341,4.307830052714989,450588000
2019-10-04,4.525435447692871,4.554781026972775,4.446102866898809,4.511259767403537,265524000
2019-10-07,4.584126949310303,4.683851930785341,4.5816399793481475,4.590344137045182,480984000
2019-10-08,4.407555103302002,4.492358724464063,4.389400652670867,4.492358724464063,444436000
2019-10-09,4.494100093841553,4.543589986950533,4.455553247428991,4.484401243568398,292412000
2019-10-10,4.551795482635498,4.602777166093793,4.48663859631462,4.4918610894051385,309124000
2019-10-11,4.6254096031188965,4.708720958826774,4.61695400046996,4.635854591917818,446404000
2019-10-14,4.638839244842529,4.659729225023902,4.5856191268500295,4.616705542407852,200040000
2019-10-15,4.883550643920898,4.956168929382708,4.71518662925876,4.7291137551197995,664124000
2019-10-16,4.829833030700684,4.954427694538078,4.81839334993224,4.84947975864148,428944000
2019-10-17,4.831822395324707,4.9193615349174875,4.77735857266491,4.874348480439834,263436000
2019-10-18,4.7373199462890625,4.864898689154544,4.662961309729431,4.8323200037831615,307440000
2019-10-21,4.87459659576416,4.888026134243323,4.779845111256999,4.798745697236115,261868000
2019-10-22,4.864649772644043,5.036743978175857,4.856940309699533,4.931547495369261,328720000
2019-10-23,4.851718425750732,4.865893631533016,4.750749730863077,4.7825822795460935,279916000
2019-10-24,4.895735740661621,4.9293086391679815,4.858929260405029,4.892999742490089,232020000
2019-10-25,5.086730003356934,5.107619973415817,4.968601586609567,4.976311048084749,423092000
2019-10-28,5.1426873207092285,5.195160817812477,5.1011554471025145,5.130501026468561,330792000
2019-10-29,5.046443462371826,5.13522633756321,5.0270457624179,5.128760121351249,211236000
2019-10-30,5.048432350158691,5.079021648128186,4.980290903691012,5.073301570839169,205960000
2019-10-31,4.999192237854004,5.048433102920363,4.919362544598043,5.027543125196636,209732000
2019-11-01,5.03823709487915,5.070566754236402,4.938760198276227,4.963877977109576,283640000
2019-11-04,5.234951496124268,5.247386345303355,5.09618208940901,5.119310007634223,376716000
2019-11-05,5.2128190994262695,5.260816249296738,5.1648214752147314,5.234703773382151,300868000
2019-11-06,5.163576126098633,5.214308780276735,5.076036517214731,5.18869389856804,269012000
2019-11-07,5.181233882904053,5.264794260554901,5.136469377936064,5.2501214716749915,280340000
2019-11-08,5.167306423187256,5.198890410986019,5.126769725533212,5.164322344682457,189100000
2019-11-11,5.177255630493164,5.200383549285411,5.080265701882329,5.166561612502861,243436000
2019-11-12,5.2128190994262695,5.2687747437725765,5.180488960763483,5.215554624378121,283504000
2019-11-13,5.186954498291016,5.2090877240663085,5.120553872283122,5.181482974763488,300188000
2019-11-14,5.217293739318848,5.219532154092562,5.135971784320938,5.195906181842262,518080000
2019-11-15,5.078027248382568,5.266783643386142,4.989741486152525,5.215055813173268,1053628000
2019-11-18,5.279217720031738,5.305827295235914,5.067581519823676,5.070565598357839,574588000
2019-11-19,5.1725287437438965,5.2717565844161856,5.114335182944443,5.248131088766924,414564000
2019-11-20,5.251860618591309,5.335669524024985,5.13696531404904,5.149648712879677,472588000
2019-11-21,5.226992607116699,5.303092068928658,5.205356494921944,5.247385471771006,288388000
2019-11-22,5.244649410247803,5.2961282015470195,5.221023440332193,5.249622874240839,224100000
2019-11-25,5.5012993812561035,5.506273320249734,5.359793994971551,5.372725951750432,506476000
2019-11-26,5.396600246429443,5.488367187497183,5.39013403114874,5.483641803354991,385244000
2019-11-27,5.431443214416504,5.476489490194554,5.405062737577762,5.442145122688888,215784000
2019-11-29,5.3941121101379395,5.428954428609734,5.37021996336243,5.4005830976775515,141556000
2019-12-02,5.207703113555908,5.400581393435698,5.192522025879976,5.387141946442765,372036000
2019-12-03,5.1681342124938965,5.172115920627536,4.986704462979626,5.024035587533009,465232000
2019-12-04,5.211935043334961,5.274153732856538,5.183314503117947,5.251754966653496,273424000
2019-12-05,5.195011615753174,5.249515151275066,5.164399748390317,5.23383611053888,184884000
2019-12-06,5.280376434326172,5.3132283752596186,5.254244694063102,5.264199913986755,232236000
2019-12-09,5.280376434326172,5.335129194524237,5.2487696079197015,5.257480188007391,211880000
2019-12-10,5.325421333312988,5.3771873196349915,5.257727095596836,5.310488508626439,256388000
2019-12-11,5.409042835235596,5.414518394125398,5.333385184387442,5.3358739884844715,233796000
2019-12-12,5.576537609100342,5.594705458329405,5.371216181410031,5.380175499633044,404348000
2019-12-13,5.574546813964844,5.6987354787049584,5.520540741890279,5.57952442400408,454704000
2019-12-16,5.603414535522461,5.675837174921617,5.593957268960997,5.62208033062008,320976000
2019-12-17,5.6815619468688965,5.704209451026532,5.612623532829805,5.622080800181148,321196000
2019-12-18,5.7119245529174805,5.7724011259536825,5.707942370760209,5.716404211162584,343548000
2019-12-19,5.860004901885986,5.87344435140554,5.741540559502921,5.746518168561343,445360000
2019-12-20,5.957315921783447,5.982700971901784,5.907292035784409,5.926455311085515,603044000
2019-12-23,5.943626880645752,6.018040379091792,5.932925448481276,5.985935607907442,355060000
2019-12-24,5.938649654388428,5.955822074319842,5.893852119730991,5.928196959593819,138864000
2019-12-26,5.952836036682129,5.980958628676049,5.923219592196735,5.942134128699837,182852000
2019-12-27,5.895097255706787,5.98145683875349,5.868716303748757,5.968017387348438,254644000
2019-12-30,5.781858444213867,5.878421971488268,5.750500361530669,5.873195624374401,258056000
