Date,Close,High,Low,Open,Volume
2021-02-17,127.43755340576172,128.78167180132837,126.10318447577991,127.83689508299388,97918500
2021-02-18,126.33695220947266,126.61940434141995,124.09675977564942,125.84020503461309,96856700
2021-02-19,126.49278259277344,127.31095005461351,125.4506152038684,126.85317101046176,87668800
2021-02-22,122.72344970703125,126.34671464924598,122.33384996779367,124.68117557823038,103916400
2021-02-23,122.58709716796875,123.41499201171895,115.31134823227501,120.54170772135137,158273000
2021-02-24,122.09033966064453,122.29487783267318,119.05147832650884,121.69100535268275,111039900
2021-02-25,117.84371948242188,123.17147632846172,117.40542445743719,121.43776543888308,148199500
2021-02-26,118.10670471191406,121.6033452358005,118.04825992472897,119.40211317040608,164560400
2021-03-01,124.46690368652344,124.60326248159897,119.59692548811965,120.53196041049354,116307900
2021-03-02,121.86631774902344,125.37270000855568,121.75917765120198,125.07076378614747,102260900
2021-03-03,118.88591003417969,122.44099574374602,118.67162979614048,121.56439814767528,112966300
2021-03-04,117.0060806274414,120.38584631369558,115.53535272389263,118.58395606502583,178155000
2021-03-05,118.26253509521484,118.7690169305712,114.5126538027712,117.83398211644732,153766600
2021-03-08,113.3341293334961,117.85346835184752,113.1880285063647,117.78528895665244,154376600
2021-03-09,117.94113159179688,118.88590857647793,115.700946019303,115.93470289838993,129525800
2021-03-10,116.85997772216797,118.99302271119,116.34375389003466,118.52550905510117,111943300
2021-03-11,118.78850555419922,120.00600008566362,118.1067115889779,119.35342480023796,103026500
2021-03-12,117.88267517089844,118.01903394756955,116.06130832636462,117.26906067587845,88105100
2021-03-15,120.76570892333984,120.77545095974142,117.28854502762586,118.25280599447676,92403800
2021-03-16,122.30461120605469,123.91170522216095,121.47671654048351,122.43122794234345,115227900
2021-03-17,121.51569366455078,122.58708734300565,119.15861865475401,120.82415767726631,111932600
2021-03-18,117.39568328857422,119.97677300065472,117.19114511333716,119.68457136117527,121229700
2021-03-19,116.86971282958984,118.27226866588653,116.56777661577428,116.78205680531912,185549500
2021-03-22,120.18130493164062,120.6488260443175,117.13270167198472,117.20088106018801,111912300
2021-03-23,119.3534164428711,121.0092059173222,118.96381673388366,120.12287382459728,95467100
2021-03-24,116.96713256835938,119.7040653634643,116.94765592524341,119.62614392900645,88530500
2021-03-25,117.45413208007812,118.49631456122934,115.90548256064227,116.43144110431777,98844700
2021-03-26,118.0580062866211,118.32098926109825,115.82755546141085,117.22036947257719,94071200
2021-03-29,118.2332992553711,119.39235614207378,117.59046616503674,118.4865401362883,80819200
2021-03-30,116.78206634521484,117.26906411360106,115.76911009525196,116.98660451621751,85671900
2021-03-31,118.97355651855469,120.30792565051348,117.9995609800172,118.48655874928595,118323800
2021-04-01,119.80147552490234,120.95079079059254,119.30473561887582,120.44431627752463,75089100
2021-04-05,122.62604522705078,122.87928615898178,119.86963594729222,120.6488353850815,88651200
2021-04-06,122.92796325683594,123.82403727576349,122.38252818983577,123.21042282538829,80171300
2021-04-07,124.57403564453125,124.59351228641088,121.88580577435263,122.55786509964642,83466700
2021-04-08,126.9700698852539,126.99928856495599,125.17792150755567,125.59673249128127,88844600
2021-04-09,129.54144287109375,129.58039616425768,126.10323884700867,126.42465924809835,106686700
2021-04-12,127.8271484375,129.39528146393909,127.23301071041467,129.0738612317137,91420000
2021-04-13,130.93421936035156,131.15824904554103,128.49923039780398,128.99597765783932,91266500
2021-04-14,128.5966339111328,131.4894019428346,128.2362603060902,131.43096458655666,87222800
2021-04-15,131.00238037109375,131.48937806764056,130.16474373855363,130.3400706375454,89347100
2021-04-16,130.6712188720703,131.1679511470198,129.8140982138144,130.8075776257029,84922400
2021-04-19,131.3335418701172,131.94716375459052,129.87254870669761,130.03812614844625,94264200
2021-04-20,129.6485595703125,132.0056272235911,128.38236227240412,131.50889480005515,94812300
2021-04-21,130.0283966064453,130.27189547649485,127.88560952240783,128.91804235349915,68847100
2021-04-22,128.50897216796875,130.66149395921403,127.99275572778816,129.58035833012048,84566500
2021-04-23,130.8270721435547,131.6062565911259,128.72323846633472,128.72323846633472,78657500
2021-04-26,131.21669006347656,131.5478450047434,130.08685158645528,131.32383017529745,66905100
2021-04-27,130.895263671875,131.88874331170373,130.62254610203854,131.49913616765673,66015800
2021-04-28,130.1063232421875,131.5088791677975,129.61932548257246,130.81733580986761,107760100
2021-04-29,130.00894165039062,133.50559750247544,129.00572727008065,132.92119413868548,151101000
2021-04-30,128.04147338867188,130.08685531571498,127.66161568350715,128.35314426527148,109839500
2021-05-03,129.09339904785156,130.58362632092104,128.40187034048927,128.6064011393442,75135100
2021-05-04,124.52531433105469,128.07066453538278,123.40521809953029,127.77846293376932,137564700
2021-05-05,124.76882934570312,127.05770985077288,124.64220517501703,125.84021547722773,84000900
2021-05-06,126.3661880493164,126.37592265450229,123.82405163749547,124.56429033642047,78128300
2021-05-07,127.03942108154297,128.06384189779067,126.3271857055777,127.66383662383032,78973300
2021-05-10,123.7612075805664,126.38570115821472,123.7221806852606,126.25887677480436,88071200
2021-05-11,122.84410095214844,123.19532812082859,119.78055295740043,120.49278076667929,126142800
2021-05-12,119.7805404663086,121.60500854306753,119.27320577012671,120.39520469554279,112172300
2021-05-13,121.92697143554688,123.07823863645709,121.23426088704589,121.54646856304096,105861300
2021-05-14,124.34657287597656,124.7758612004647,122.78553457368028,123.17579601015879,81918000
2021-05-17,123.1953125,123.83924502210618,122.12209907344122,123.73192293508849,74244600
2021-05-18,121.8099136352539,123.8978042561465,121.74161842592076,123.47827441492306,63342900
2021-05-19,121.65380859375,121.8782039395482,119.86836719410006,120.16106519010208,92612000
2021-05-20,124.20999145507812,124.61001150333645,122.05380598133526,122.1806452374261,76857100
2021-05-21,122.37577819824219,124.8831983677244,122.16113401006866,124.70758107227505,79295400
2021-05-24,124.00513458251953,124.82468459246115,122.87338426089163,122.94167947475175,63092900
2021-05-25,123.80998992919922,125.19541862484827,123.24411112700588,124.70758616767343,72009500
2021-05-26,123.7612075805664,124.28805950176616,123.34167776055286,123.8685296817526,56575900
2021-05-27,122.22942352294922,124.5319579811851,122.03429651202822,123.3611810284224,94625600
2021-05-28,121.57574462890625,122.73677048730885,121.51720801205188,122.51236771666937,71311100
2021-06-01,121.25377655029297,122.29772171588232,120.92205913488071,122.03429950032661,67637100
2021-06-02,122.01477813720703,122.19039542274523,121.02937706510446,121.25377238108098,59278900
2021-06-03,120.53180694580078,121.80990611741935,120.13178685609535,121.64404739693522,76229200
2021-06-04,122.8245849609375,123.08801464449839,120.83425795335646,121.04890215666704,75169300
2021-06-07,122.83433532714844,123.24410653680496,121.7903901347652,123.09775754946514,71057600
2021-06-08,123.65386962890625,125.33199613747028,123.13677635872094,123.51727923465421,74403800
2021-06-09,124.03437042236328,124.63927604647924,123.43922338156383,124.11242420165917,56877900
2021-06-10,123.03923034667969,125.06858426923962,122.87337162202547,123.92706803553762,71186400
2021-06-11,124.2490234375,124.33683580636276,123.02946096276283,123.44899075181716,53522400
2021-06-14,127.30281829833984,127.36135492119467,123.97585539548058,124.70759295564363,96906500
2021-06-15,126.48326110839844,127.4198916269695,126.23934861668313,126.77595907590421,62746300
2021-06-16,126.98081970214844,127.70280593735949,125.331983991057,127.19546385620482,91815000
2021-06-17,128.5808868408203,129.32239025268845,126.49299676283543,126.63935317228925,96721700
2021-06-18,127.28327941894531,128.3076997988403,127.06863527203306,127.52719186886974,108953300
2021-06-21,129.07847595214844,129.18579802932504,126.06372153950791,127.12717628510836,79663300
2021-06-22,130.71759033203125,130.8151612925248,128.41505560442437,128.91264666080772,74783600
2021-06-23,130.4444122314453,131.0493254021088,129.98585550457855,130.51271488266488,60214200
2021-06-24,130.16146850585938,131.36151382298493,129.69314579268672,131.17613794325877,68711000
2021-06-25,129.8687744140625,130.6297802366699,129.5760764313894,130.21025787505408,70783700
2021-06-28,131.49810791015625,131.9566646084623,130.1029355337376,130.1614721527149,62111300
2021-06-29,133.0103759765625,133.16648356087228,131.07859300425446,131.51763255879192,64556100
2021-06-30,133.62501525878906,134.06405473109936,132.5615455661884,132.85424351014055,63261400
2021-07-01,133.927490234375,133.98602685703514,132.45424909031448,133.27380646927242,52485800
2021-07-02,136.5519561767578,136.59097561940857,134.3957635112395,134.5421050302235,78852600
2021-07-06,138.5618133544922,139.66428770082487,136.65929888430668,136.65929888430668,108181800
2021-07-07,141.04969787597656,141.36189806872017,139.18620319634806,140.0447648918188,104911600
2021-07-08,139.75210571289062,140.55213093920304,137.24467816832617,138.13252320539087,105575500
2021-07-09,141.57656860351562,142.10341304013653,139.17646311232951,139.27403406481795,99890800
2021-07-12,140.9813995361328,142.7570893612842,140.49357462424308,142.64976728517905,76299700
2021-07-13,142.0936737060547,143.8693639556699,140.1326224508896,140.52287651879445,100827100
2021-07-14,145.5181884765625,145.9279745686904,144.0839818158266,144.4937679079545,127050800
2021-07-15,144.86448669433594,146.34747864637848,143.50833398770226,145.6059901139749,106820300
2021-07-16,142.82537841796875,146.11331359035626,142.32780236268064,144.84498071759424,93251400
2021-07-19,138.9813690185547,140.56193247731903,138.22036304802546,140.24971726518362,121434600
2021-07-20,142.5912322998047,143.5181116494979,139.47892150687957,139.9667464752501,96350000
2021-07-21,141.85946655273438,142.57170158330715,141.10822697009226,141.98630578312776,74993500
2021-07-22,143.22543334960938,144.59133749363102,142.25953442025497,142.3863736933565,77338200
2021-07-23,144.94256591796875,145.0986734955369,143.34250046599004,143.95716474814094,71447400
2021-07-26,145.362060546875,146.18160275793434,144.10346404174553,144.6595915410431,72434100
2021-07-27,143.1961212158203,145.5767090416399,142.00582730291055,145.48888924785527,104818600
2021-07-28,141.44972229003906,143.39127100475073,139.06913408549428,141.28386358886817,118931200
2021-07-29,142.0936737060547,142.9815188308623,141.05948702759235,141.16680912935195,56699500
2021-07-30,142.30831909179688,142.7668758133756,140.60093147786202,140.86436116386733,70440600
2021-08-02,141.97657775878906,143.37174997131473,141.71314811709883,142.7961201026742,62880000
2021-08-03,143.7717742919922,144.43520909857267,141.64484970305608,142.2595139229218,64786600
2021-08-04,143.3717498779297,144.191292221281,142.7180662311683,143.6839649919127,56368300
2021-08-05,143.47906494140625,144.24007063545545,142.6107371680816,143.40101116673,46397700
2021-08-06,142.79510498046875,143.74290453377364,142.29678337483543,143.0003050001657,54126800
2021-08-09,142.74623107910156,143.3422697557146,142.18928521610837,142.8537139522462,48908700
2021-08-10,142.26747131347656,144.32917762337323,141.97433481779836,143.08824157374232,69023100
2021-08-11,142.5215301513672,143.36184690994065,142.19908146277635,142.7071837820295,48493500
2021-08-12,145.482177734375,145.63851920327534,142.5019837127135,142.84397881224007,72282600
2021-08-13,145.68739318847656,146.0196076628779,144.87638850599475,145.56036386786354,59375000
2021-08-16,147.6611328125,147.72953779617734,143.117568833467,145.1401825389347,103296000
2021-08-17,146.75242614746094,148.20831321235303,145.67759718518755,146.7915040599331,92229700
2021-08-18,143.01004028320312,147.27024703587423,142.80484030722167,146.37130624158158,86326000
2021-08-19,143.34228515625,144.61253336364982,141.1926423719419,141.71051038649435,86960300
2021-08-20,144.7981719970703,145.10107421090675,143.42044104748524,144.0653382889344,60549600
2021-08-23,146.28341674804688,146.7524262457425,144.50506608373868,144.91545125791524,60131800
2021-08-24,146.1954345703125,147.40705833624506,145.73619092005404,146.02932738546966,48606400
2021-08-25,144.9643096923828,146.8794554129226,144.41712946066949,146.3811188443998,58991300
2021-08-26,144.16310119628906,145.7069399805224,144.13378902838653,144.95457445829595,48597200
2021-08-27,145.1987762451172,145.34533700769614,143.4692846989935,144.10440121622017,55802400
2021-08-30,149.61534118652344,149.97688265994054,145.2085727146907,145.58964568755835,90956700
2021-08-31,148.35487365722656,149.3026732146875,147.8272249811444,149.16587817080352,86453100
2021-09-01,149.01930236816406,151.43276949828842,148.8531951656688,149.33198527371385,80313700
2021-09-02,150.1332244873047,151.17874128646721,148.91183471793337,150.34819027947748,71115500
2021-09-03,150.76834106445312,151.09078972052774,149.5860293255129,150.24069238740682,57808700
2021-09-07,153.10360717773438,153.66055299380585,150.85624768920798,151.42297416263037,82278300
2021-09-08,151.55979919433594,153.44561765373206,150.4556581818044,153.38699333617137,74420200
2021-09-09,150.5436248779297,152.53692642541913,150.42636132134103,151.93112186962642,57305700
2021-09-10,145.56033325195312,151.9213251437336,145.2965089144569,151.45231569560596,140893200
2021-09-13,146.12705993652344,147.95425407222461,145.34536758274155,147.18234237769772,102404300
2021-09-14,144.72976684570312,147.61225802171091,143.54747014740659,146.9087364700221,109296300
2021-09-15,145.61895751953125,146.0195769004921,143.01983678244974,145.15971382126716,83281300
2021-09-16,145.38446044921875,145.56034832894838,143.85040265204483,145.0424802595639,68034100
2021-09-17,142.71694946289062,145.41378761722353,142.4238129361749,145.41378761722353,129868800
2021-09-20,139.66835021972656,141.52485650500037,138.0365754530921,140.50866688674913,123478900
2021-09-21,140.14712524414062,141.29035906389458,139.51200859720305,140.6356810985669,75834000
2021-09-22,142.5117645263672,143.07847626004042,140.41096517330857,141.14379903633161,76404300
2021-09-23,143.46932983398438,143.71360778815728,142.30656438659437,143.29344195401745,64838200
2021-09-24,143.55726623535156,144.09468071612673,142.22839356904527,142.32611071447462,53477900
2021-09-27,142.0427703857422,142.6192778120824,140.52825867374906,142.1404875521175,74150700
2021-09-28,138.66192626953125,141.43691994614318,138.44696050068399,139.97125238193445,108972300
2021-09-29,139.5608367919922,141.1437526447908,138.77914461312116,139.20907605697715,74602000
2021-09-30,138.26133728027344,141.07542439314534,138.0463714641766,140.37190261492736,89056700
2021-10-01,139.38499450683594,139.64881887167329,135.9260252404235,138.65216064526572,94639600
2021-10-04,135.955322265625,138.95506236159227,135.1052398519007,138.51535016597074,98322000
2021-10-05,137.88023376464844,138.9843747661612,136.17028827499877,136.29731756814027,80861100
2021-10-06,138.74989318847656,138.89645401323804,135.20297213380132,136.27780121386797,83221100
2021-10-07,140.01036071777344,140.9190825580318,139.45341467529775,139.78562915042673,61732700
2021-10-08,139.62921142578125,140.879912810056,139.2969971320444,140.73335206562402,58773200
2021-10-11,139.54135131835938,141.49557516408288,138.56423939549762,139.0137174402137,64452200
2021-10-12,138.27108764648438,139.97126757292082,137.8118439004276,139.9517211619384,73035900
2021-10-13,137.68482971191406,138.163604960137,136.01396194464323,138.00727840066958,78762700
2021-10-14,140.46957397460938,140.58683751822448,138.27107262847971,138.8573456179309,69907100
2021-10-15,141.52484130859375,141.58346561937512,140.22528108462743,140.47933964406647,67940300
2021-10-18,143.19570922851562,143.4790650348245,139.883301471598,140.16665727790686,85589200
2021-10-19,145.35513305664062,145.75575243725564,143.1957245202807,143.64518755891186,76378900
2021-10-20,145.84373474121094,146.32252499845887,144.72982763476645,145.2965543955254,58418800
2021-10-21,146.0586700439453,146.21501151275598,144.48551942420278,145.40400691653662,61421000
2021-10-22,145.28675842285156,146.74264548774926,145.23789985010384,146.26387023963363,58883400
2021-10-25,145.23789978027344,145.95118723150932,144.24124155296286,145.27697769272697,50720600
2021-10-26,145.90234375,147.38754297777294,145.5994265625498,145.91210950073977,60893400
2021-10-27,145.4430694580078,146.30291753836434,145.09130868119013,145.94139101285785,56094900
2021-10-28,149.07794189453125,149.66419997930225,146.29316753585874,146.3908846714247,100077900
2021-10-29,146.37130737304688,146.50810238824585,143.05889994615762,143.85035788477583,124953200
2021-11-01,145.5505828857422,146.2736360885386,144.41712959922393,145.57989504750188,74588300
2021-11-02,146.58631896972656,148.10084526807523,145.24766564186768,145.25744630214584,69122000
2021-11-03,148.02268981933594,148.4916993652847,146.39091470548655,146.94786074576106,54511500
2021-11-04,147.5048065185547,148.94114717338857,147.19212358039826,148.11061107430388,60394600
2021-11-05,148.03321838378906,148.93347149692437,146.83940090236302,148.63012712450208,65463900
2021-11-08,147.21121215820312,148.31696452355757,146.93722280009231,148.1603949099799,55020900
2021-11-09,147.57327270507812,148.17996131979666,146.8393694074151,146.97636409239348,56787900
2021-11-10,144.7453155517578,146.9078907486886,144.67682566721112,146.8002509889988,65187100
2021-11-11,144.69638061523438,146.22289720379737,144.51045604306032,145.76299817171153,41000000
2021-11-12,146.77088928222656,147.1720784304826,144.31474986015922,145.24435777936998,63804000
2021-11-15,146.78065490722656,148.6203105600799,146.22288125155492,147.1427090779816,59222800
2021-11-16,147.7592315673828,148.2387205417783,146.13485497458598,146.72198372154762,59256200
2021-11-17,150.19577026367188,151.6733569463972,147.7494257967945,147.7592057993934,88807000
2021-11-18,154.48175048828125,155.26458367795593,149.76520627698585,150.41104477831504,137827700
2021-11-19,157.10427856445312,157.56419261801545,153.17055163174547,154.26650941148296,117305600
2021-11-22,157.5641632080078,162.14371301680876,157.54458827093626,158.20998681834752,117467900
2021-11-23,157.94577026367188,158.3273993610191,155.64620074677185,157.6619859753906,96041900
2021-11-24,158.46441650390625,158.66012108108276,156.2137765381209,157.29995411244806,69463600
2021-11-26,153.44451904296875,157.00639624695634,153.00417999336176,156.1452930856568,76959800
2021-11-29,156.80091857910156,157.73052659848017,155.38202667808307,155.94958045222978,88748200
2021-11-30,161.75230407714844,161.9675835913138,156.48776584559891,156.55627065978888,174048100
2021-12-01,161.2336883544922,166.64500155872992,160.99883389139347,163.88551760970591,152052500
2021-12-02,160.24533081054688,160.6758897940943,154.41325439149716,155.33308223247562,136739200
2021-12-03,158.36656188964844,161.41961013164072,156.29206642790317,160.49978216462458,118023100
2021-12-06,161.77188110351562,164.27693555746282,160.7541933995356,160.76397340255957,107497000
2021-12-07,167.506103515625,167.89752761795768,164.72705957992557,165.4511829707639,120405400
2021-12-08,171.32241821289062,172.18353634737676,167.03641741062992,168.4357343791699,116998900
2021-12-09,170.8135528564453,172.95655298827864,170.18728927314578,171.15604705270513,108923700
2021-12-10,175.59861755371094,175.77476213435622,170.94078267392138,171.4496265464153,115402700
2021-12-13,171.96824645996094,178.22110269969062,171.76274694249355,177.2327699190323,153237000
2021-12-14,170.5885009765625,173.92531854630914,168.51400556372403,171.48875398461132,139380400
2021-12-15,175.45184326171875,175.6475478496639,168.6118581679586,171.35176719309973,131063300
2021-12-16,168.56289672851562,177.25231617436867,167.08531019517628,175.43223547777242,150185800
2021-12-17,167.4669647216797,169.74695967221308,166.0480878451819,166.28292736988075,195432700
2021-12-20,166.1067657470703,166.91895378666172,163.86592110293466,164.6683142100144,107499100
2021-12-21,169.27728271484375,169.48276731961977,165.49033075391415,167.8779657038139,91185900
2021-12-22,171.870361328125,172.08564081700152,168.4552593739479,169.32615733120278,92135300
2021-12-23,172.49664306640625,173.05441678226669,171.50832525865067,172.07587897729215,68356600
2021-12-27,176.45973205566406,176.54779687853835,173.26970404402934,173.28926405046633,74919600
2021-12-28,175.44203186035156,177.43825729141835,174.69834852343934,176.29336988152778,79144300
2021-12-29,175.5301055908203,176.7532777728696,174.316713410959,175.48117571727812,62348900
2021-12-30,174.37542724609375,176.69457190920295,174.26778749437727,175.6181743920382,59773000
